timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20150820_235655 50 1 1 10 100000 141246882 3910 10000 6090 0 3751 3910 19 5000 1 3751 0 3751 3751 100000 100 0 0 0 32.667 11.467 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed141246882.log 3366404 q3-extractinstructions.txt 20150820_235749 0.5 55cb98ba7768393e88fc772f
20150820_235706 50 1 1 10 100000 117661523 3936 10000 6064 0 3783 3936 19 5000 1 3783 0 3783 3783 100000 100 0 0 0 35.986 13.089 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed117661523.log 3381026 q3-extractinstructions.txt 20150820_235805 0.5 55cb98ba7768393e88fc7731
20150820_235712 50 1 1 10 100000 105731136 3906 10000 6094 0 3764 3906 19 5000 1 3764 0 3764 3764 100000 100 0 0 0 36.567 13.01 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed105731136.log 3371635 q3-extractinstructions.txt 20150820_235813 0.5 55cb98ba7768393e88fc7732
20150820_235717 50 1 1 10 100000 967561224 3870 10000 6130 0 3744 3870 19 5000 1 3744 0 3744 3744 100000 100 0 0 0 37.523 13.181 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed967561224.log 3351040 q3-extractinstructions.txt 20150820_235820 0.5 55cb98ba7768393e88fc7733
20150820_235645 50 1 1 10 100000 919028296 10000 10000 0 6223 0 10000 19 5000 1 0 0 0 10000 100000 100 0 0 1 54.924 15.787 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed919028296.log 6770298 q3-extractinstructions.txt 20150820_235821 0.5 55cb98ba7768393e88fc772d
20150820_235722 50 1 1 10 100000 420477893 3987 10000 6013 0 3848 3987 19 5000 1 3848 0 3848 3848 100000 100 0 0 0 38.218 13.993 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed420477893.log 3437983 q3-extractinstructions.txt 20150820_235825 0.5 55cb98ba7768393e88fc7734
20150820_235650 50 1 1 10 100000 103765041 10000 10000 0 7585 1812 10000 19 5000 1 1812 0 1812 10000 100000 100 0 0 1 59.444 15.553 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed103765041.log 6887742 q3-extractinstructions.txt 20150820_235832 0.5 55cb98ba7768393e88fc772e
20150820_235701 50 1 1 10 100000 681028781 10000 10000 0 0 700 10000 19 5000 1 700 0 700 10000 100000 100 0 0 2 59.194 16.614 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed681028781.log 6358813 q3-extractinstructions.txt 20150820_235839 0.5 55cb98ba7768393e88fc7730
20150820_235737 50 1 1 10 100000 263688301 3905 10000 6095 0 3735 3905 19 5000 1 3735 0 3735 3735 100000 100 0 0 0 43.289 15.491 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed263688301.log 3357995 q3-extractinstructions.txt 20150820_235842 0.5 55cb98ba7768393e88fc7735
20150820_235753 50 1 1 10 100000 50746969 3940 10000 6060 0 3798 3940 19 5000 1 3798 0 3798 3798 100000 100 0 0 0 40.874 17.659 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed50746969.log 3385352 q3-extractinstructions.txt 20150820_235854 0.5 55cb98ba7768393e88fc7736
20150820_235808 50 1 1 10 100000 533657980 4009 10000 5991 0 3849 4009 19 5000 1 3849 0 3849 3849 100000 100 0 0 0 35.815 17.066 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed533657980.log 3449805 q3-extractinstructions.txt 20150820_235905 0.5 55cb98ba7768393e88fc7737
20150820_235824 50 1 1 10 100000 711283608 3924 10000 6076 0 3792 3924 19 5000 1 3792 0 3792 3792 100000 100 0 0 0 31.429 14.773 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed711283608.log 3390847 q3-extractinstructions.txt 20150820_235918 0.5 55cb98ba7768393e88fc7738
20150820_235829 50 1 1 10 100000 597296547 3960 10000 6040 0 3801 3960 19 5000 1 3801 0 3801 3801 100000 100 0 0 0 31.191 14.975 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed597296547.log 3396188 q3-extractinstructions.txt 20150820_235923 0.5 55cb98ba7768393e88fc7739
20150820_235850 50 1 1 10 100000 258760793 4025 10000 5975 0 3860 4025 19 5000 1 3860 0 3860 3860 100000 100 0 0 0 34.324 16.458 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed258760793.log 3452670 q3-extractinstructions.txt 20150820_235948 0.5 55cb98ba7768393e88fc773b
20150820_235855 50 1 1 10 100000 666549275 3965 10000 6035 0 3812 3965 19 5000 1 3812 0 3812 3812 100000 100 0 0 0 33.175 16.379 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed666549275.log 3416740 q3-extractinstructions.txt 20150820_235953 0.5 55cb98ba7768393e88fc773c
20150820_235844 50 1 1 10 100000 664375964 10000 10000 0 7026 1184 10000 19 5000 1 1184 0 1184 10000 100000 100 0 0 1 55.746 19.797 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed664375964.log 6854746 q3-extractinstructions.txt 20150821_000021 0.5 55cb98ba7768393e88fc773a
20150820_235931 50 1 1 10 100000 792850679 3992 10000 6008 0 3858 3992 19 5000 1 3858 0 3858 3858 100000 100 0 0 0 36.186 17.94 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed792850679.log 3435409 q3-extractinstructions.txt 20150821_000034 0.5 55cb98ba7768393e88fc7741
20150820_235900 50 1 1 10 100000 376517787 10000 10000 0 0 2205 10000 19 5000 1 2205 0 2205 10000 100000 100 0 0 2 57.459 22.277 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed376517787.log 6788755 q3-extractinstructions.txt 20150821_000040 0.5 55cb98ba7768393e88fc773d
20150820_235905 50 1 1 10 100000 817713633 10000 10000 0 8056 2178 10000 19 5000 1 2178 0 2178 10000 100000 100 0 0 1 57.946 22.23 ../q3/./log/doc50cop1shlf1lif10_af5000s1tTOTAL_gf100000i100d0m0_seed817713633.log 6924226 q3-extractinstructions.txt 20150821_000047 0.5 55cb98ba7768393e88fc773e
