timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20150809_185043 50 1 1 10 100000 919028296 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 30000 100 0 0 2 34.025 10.046 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed919028296.log 6380794 q3-extractinstructions.txt 20150809_185143 0.5 55b2afec7768392c683f0b59
20150809_185048 50 1 1 10 100000 103765041 10000 10000 0 0 508 10000 9 10000 1 508 0 508 10000 30000 100 0 0 2 33.856 9.625 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed103765041.log 6354844 q3-extractinstructions.txt 20150809_185148 0.5 55b2afec7768392c683f0b5a
20150809_185437 50 1 1 10 100000 141246882 3905 10000 6095 0 3584 3905 9 10000 1 3584 0 3584 3584 30000 100 0 0 0 21.427 8.439 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed141246882.log 3274582 q3-extractinstructions.txt 20150809_185519 0.5 55b2afec7768392c683f0b5b
20150809_185447 50 1 1 10 100000 117661523 3937 10000 6063 0 3608 3937 9 10000 1 3608 0 3608 3608 30000 100 0 0 0 22.145 8.392 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed117661523.log 3289805 q3-extractinstructions.txt 20150809_185530 0.5 55b2afec7768392c683f0b5d
20150809_185458 50 1 1 10 100000 967561224 3868 10000 6132 0 3603 3868 9 10000 1 3603 0 3603 3603 30000 100 0 0 0 26.631 10.187 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed967561224.log 3272175 q3-extractinstructions.txt 20150809_185548 0.5 55b2afec7768392c683f0b5f
20150809_185503 50 1 1 10 100000 420477893 3984 10000 6016 0 3690 3984 9 10000 1 3690 0 3690 3690 30000 100 0 0 0 27.092 10.997 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed420477893.log 3352196 q3-extractinstructions.txt 20150809_185555 0.5 55b2afec7768392c683f0b60
20150809_185442 50 1 1 10 100000 681028781 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 30000 100 0 0 2 37.278 10.359 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed681028781.log 6013251 q3-extractinstructions.txt 20150809_185558 0.5 55b2afec7768392c683f0b5c
20150809_185452 50 1 1 10 100000 105731136 10000 10000 0 10000 3629 10000 9 10000 1 3629 0 3629 10000 30000 100 0 0 1 47.467 13.868 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed105731136.log 6911216 q3-extractinstructions.txt 20150809_185625 0.5 55b2afec7768392c683f0b5e
20150809_185529 50 1 1 10 100000 597296547 3959 10000 6041 0 3617 3959 9 10000 1 3617 0 3617 3617 30000 100 0 0 0 34.635 12.901 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed597296547.log 3300976 q3-extractinstructions.txt 20150809_185631 0.5 55b2afec7768392c683f0b65
20150809_185508 50 1 1 10 100000 263688301 10000 10000 0 0 1361 10000 9 10000 1 1361 0 1361 10000 30000 100 0 0 2 49.739 14.29 ../Q3/./log/doc50cop1shlf1lif10_af10000s1tTOTAL_gf30000i100d0m0_seed263688301.log 6360447 q3-extractinstructions.txt 20150809_185642 0.5 55b2afec7768392c683f0b61
