timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20150821_103244 50 1 1 10 100000 141246882 3911 10000 6089 0 3265 3911 4 20000 1 3265 0 3265 3265 100000 100 0 0 0 21.948 6.567 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed141246882.log 3128313 q3-extractinstructions.txt 20150821_103326 0.5 55cb98bb7768393e88fc83fb
20150821_103255 50 1 1 10 100000 117661523 3934 10000 6066 0 3251 3934 4 20000 1 3251 0 3251 3251 100000 100 0 0 0 23.213 6.973 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed117661523.log 3124218 q3-extractinstructions.txt 20150821_103339 0.5 55cb98bb7768393e88fc83fd
20150821_103300 50 1 1 10 100000 105731136 3909 10000 6091 0 3305 3909 4 20000 1 3305 0 3305 3305 100000 100 0 0 0 25.134 7.629 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed105731136.log 3149288 q3-extractinstructions.txt 20150821_103348 0.5 55cb98bb7768393e88fc83fe
20150821_103305 50 1 1 10 100000 967561224 3867 10000 6133 0 3269 3867 4 20000 1 3269 0 3269 3269 100000 100 0 0 0 23.612 7.551 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed967561224.log 3115165 q3-extractinstructions.txt 20150821_103351 0.5 55cb98bb7768393e88fc83ff
20150821_103234 50 1 1 10 100000 919028296 10000 10000 0 6684 0 10000 4 20000 1 0 0 0 10000 100000 100 0 0 1 41.218 9.313 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed919028296.log 6638039 q3-extractinstructions.txt 20150821_103352 0.5 55cb98bb7768393e88fc83f9
20150821_103311 50 1 1 10 100000 420477893 3989 10000 6011 0 3357 3989 4 20000 1 3357 0 3357 3357 100000 100 0 0 0 24.128 8.378 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed420477893.log 3200114 q3-extractinstructions.txt 20150821_103356 0.5 55cb98bb7768393e88fc8400
20150821_103239 50 1 1 10 100000 103765041 10000 10000 0 8164 1811 10000 4 20000 1 1811 0 1811 10000 100000 100 0 0 1 42.862 10.171 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed103765041.log 6727260 q3-extractinstructions.txt 20150821_103359 0.5 55cb98bb7768393e88fc83fa
20150821_103250 50 1 1 10 100000 681028781 10000 10000 0 0 0 10000 4 20000 1 0 0 0 10000 100000 100 0 0 2 40.789 10.218 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed681028781.log 6325418 q3-extractinstructions.txt 20150821_103405 0.5 55cb98bb7768393e88fc83fc
20150821_103326 50 1 1 10 100000 263688301 3906 10000 6094 0 3276 3906 4 20000 1 3276 0 3276 3276 100000 100 0 0 0 24.652 8.924 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed263688301.log 3131316 q3-extractinstructions.txt 20150821_103410 0.5 55cb98bb7768393e88fc8401
20150821_103331 50 1 1 10 100000 50746969 3946 10000 6054 0 3277 3946 4 20000 1 3277 0 3277 3277 100000 100 0 0 0 24.354 9.671 ../q3/./log/doc50cop1shlf1lif10_af20000s1tTOTAL_gf100000i100d0m0_seed50746969.log 3133060 q3-extractinstructions.txt 20150821_103414 0.5 55cb98bb7768393e88fc8402
