timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20160817_170547 50 1 2 2 100000 597296547 6723 10000 326 2951 0 6723 0 0 0 0 0 0 0 0 100 0 0 1 0 22.297 17.468 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed597296547.log 5674475 hl-extractinstructions.txt 20160817_170647 0.5 57b1e6cf9c0cd80528e07d6b
20160817_170603 50 1 2 2 100000 664375964 6741 10000 302 2957 0 6741 0 0 0 0 0 0 0 0 100 0 0 1 0 23.313 18.267 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed664375964.log 5685081 hl-extractinstructions.txt 20160817_170703 0.5 57b1e6cf9c0cd80528e07d6c
20160817_170619 50 1 2 2 100000 258760793 6804 10000 327 2869 0 6804 0 0 0 0 0 0 0 0 100 0 0 1 0 24.890 19.453 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed258760793.log 5695750 hl-extractinstructions.txt 20160817_170720 0.5 57b1e6cf9c0cd80528e07d6d
20160817_170635 50 1 2 2 100000 666549275 6756 10000 330 2914 0 6756 0 0 0 0 0 0 0 0 100 0 0 1 0 25.411 19.313 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed666549275.log 5689521 hl-extractinstructions.txt 20160817_170741 0.5 57b1e6cf9c0cd80528e07d6e
20160817_170712 50 1 2 2 100000 376517787 6742 10000 314 2944 0 6742 0 0 0 0 0 0 0 0 100 0 0 1 0 27.288 20.906 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed376517787.log 5666300 hl-extractinstructions.txt 20160817_170816 0.5 57b1e6cf9c0cd80528e07d6f
20160817_170729 50 1 2 2 100000 817713633 6728 10000 324 2948 0 6728 0 0 0 0 0 0 0 0 100 0 0 1 0 22.296 17.468 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed817713633.log 5690081 hl-extractinstructions.txt 20160817_170832 0.5 57b1e6cf9c0cd80528e07d70
20160817_170745 50 1 2 2 100000 519606501 6746 10000 304 2950 0 6746 0 0 0 0 0 0 0 0 100 0 0 1 0 23.516 18.734 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed519606501.log 5678134 hl-extractinstructions.txt 20160817_170846 0.5 57b1e6cf9c0cd80528e07d71
20160817_170812 50 1 2 2 100000 715258232 6739 10000 304 2957 0 6739 0 0 0 0 0 0 0 0 100 0 0 1 0 25.972 20.078 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed715258232.log 5692531 hl-extractinstructions.txt 20160817_170912 0.5 57b1e6cf9c0cd80528e07d72
20160817_170838 50 1 2 2 100000 792850679 6890 10000 318 2792 0 6890 0 0 0 0 0 0 0 0 100 0 0 1 0 24.417 19.156 ../hl/a0/log/doc50cop2shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed792850679.log 5725249 hl-extractinstructions.txt 20160817_170939 0.5 57b1e6cf9c0cd80528e07d73
20160817_170854 50 1 3 2 100000 919028296 5545 10000 64 773 3618 5545 0 0 0 0 0 0 0 0 100 0 0 1 0 35.762 28.922 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed919028296.log 7680990 hl-extractinstructions.txt 20160817_171015 0.5 57b1e6cf9c0cd80528e07d74
20160817_170910 50 1 3 2 100000 103765041 5553 10000 61 807 3579 5553 0 0 0 0 0 0 0 0 100 0 0 1 0 36.724 29.89 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed103765041.log 7670837 hl-extractinstructions.txt 20160817_171033 0.5 57b1e6cf9c0cd80528e07d75
20160817_170937 50 1 3 2 100000 141246882 5582 10000 57 760 3601 5582 0 0 0 0 0 0 0 0 100 0 0 1 0 33.908 27.796 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed141246882.log 7709834 hl-extractinstructions.txt 20160817_171054 0.5 57b1e6cf9c0cd80528e07d76
20160817_171014 50 1 3 2 100000 681028781 5629 10000 50 733 3588 5629 0 0 0 0 0 0 0 0 100 0 0 1 0 33.595 28.14 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed681028781.log 7707616 hl-extractinstructions.txt 20160817_171134 0.5 57b1e6cf9c0cd80528e07d77
20160817_171041 50 1 3 2 100000 117661523 5618 10000 56 750 3576 5618 0 0 0 0 0 0 0 0 100 0 0 1 0 34.602 28.501 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed117661523.log 7704838 hl-extractinstructions.txt 20160817_171202 0.5 57b1e6cf9c0cd80528e07d78
20160817_171057 50 1 3 2 100000 105731136 5615 10000 50 709 3626 5615 0 0 0 0 0 0 0 0 100 0 0 1 0 37.714 30.688 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed105731136.log 7728016 hl-extractinstructions.txt 20160817_171217 0.5 57b1e6cf9c0cd80528e07d79
20160817_171123 50 1 3 2 100000 967561224 5646 10000 69 731 3554 5646 0 0 0 0 0 0 0 0 100 0 0 1 0 36.458 29.031 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed967561224.log 7740689 hl-extractinstructions.txt 20160817_171244 0.5 57b1e6cf9c0cd80528e07d7a
20160817_171211 50 1 3 2 100000 420477893 5517 10000 67 767 3649 5517 0 0 0 0 0 0 0 0 100 0 0 1 0 33.857 27.719 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed420477893.log 7655407 hl-extractinstructions.txt 20160817_171329 0.5 57b1e6cf9c0cd80528e07d7b
20160817_171227 50 1 3 2 100000 263688301 5637 10000 49 789 3525 5637 0 0 0 0 0 0 0 0 100 0 0 1 0 32.132 25.516 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed263688301.log 7730078 hl-extractinstructions.txt 20160817_171344 0.5 57b1e6cf9c0cd80528e07d7c
