timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20160820_181015 50 1 1 2 100000 258760793 8324 10000 1676 0 0 8324 39 2500 1 0 0 0 8236 0 100 0 0 1 0 68.966 35.453 ../hl/a2500s1/log/doc50cop1shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed258760793.log 5336216 hl-extractinstructions.txt 20160820_181201 0.5 57b8d0d27768390aa48944e0
20160820_181020 50 1 1 2 100000 666549275 8199 10000 1801 0 0 8199 39 2500 1 0 0 0 8122 0 100 0 0 1 0 68.252 35.235 ../hl/a2500s1/log/doc50cop1shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed666549275.log 5255609 hl-extractinstructions.txt 20160820_181204 0.5 57b8d0d27768390aa48944e1
20160820_181046 50 1 1 2 100000 376517787 8223 10000 1777 0 0 8223 39 2500 1 0 0 0 8146 0 100 0 0 1 0 71.542 36.265 ../hl/a2500s1/log/doc50cop1shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed376517787.log 5263451 hl-extractinstructions.txt 20160820_181231 0.5 57b8d0d27768390aa48944e2
20160820_181112 50 1 1 2 100000 817713633 8234 10000 1766 0 0 8234 39 2500 1 0 0 0 8156 0 100 0 0 1 0 67.636 33.578 ../hl/a2500s1/log/doc50cop1shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed817713633.log 5289083 hl-extractinstructions.txt 20160820_181255 0.5 57b8d0d27768390aa48944e3
20160820_181127 50 1 1 2 100000 519606501 8191 10000 1809 0 0 8191 39 2500 1 0 0 0 8111 0 100 0 0 1 0 67.651 33.797 ../hl/a2500s1/log/doc50cop1shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed519606501.log 5255039 hl-extractinstructions.txt 20160820_181311 0.5 57b8d0d27768390aa48944e4
20160820_181153 50 1 1 2 100000 715258232 8271 10000 1729 0 0 8271 39 2500 1 0 0 0 8197 0 100 0 0 1 0 63.293 33.234 ../hl/a2500s1/log/doc50cop1shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed715258232.log 5300004 hl-extractinstructions.txt 20160820_181332 0.5 57b8d0d27768390aa48944e5
20160820_181208 50 1 1 2 100000 792850679 8179 10000 1821 0 0 8179 39 2500 1 0 0 0 8094 0 100 0 0 1 0 65.506 34.266 ../hl/a2500s1/log/doc50cop1shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed792850679.log 5244282 hl-extractinstructions.txt 20160820_181350 0.5 57b8d0d27768390aa48944e6
20160820_181214 50 1 2 2 100000 919028296 726 10000 300 9486 0 726 39 2500 1 30210 30210 0 705 0 100 0 0 1 0 196.809 102.671 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed919028296.log 18720621 hl-extractinstructions.txt 20160820_181723 0.5 57b8d0d27768390aa48944e7
20160820_181219 50 1 2 2 100000 103765041 651 10000 306 9503 0 651 39 2500 1 30387 30387 0 636 0 100 0 0 1 0 197.396 103.437 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed103765041.log 18748895 hl-extractinstructions.txt 20160820_181730 0.5 57b8d0d27768390aa48944e8
20160820_181224 50 1 2 2 100000 141246882 656 10000 315 9502 0 656 39 2500 1 30521 30521 0 635 0 100 0 0 1 0 196.866 101.297 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed141246882.log 18850930 hl-extractinstructions.txt 20160820_181736 0.5 57b8d0d27768390aa48944e9
20160820_181240 50 1 2 2 100000 681028781 664 10000 303 9485 0 664 39 2500 1 30618 30618 0 654 0 100 0 0 1 0 201.462 100.501 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed681028781.log 18906541 hl-extractinstructions.txt 20160820_181756 0.5 57b8d0d27768390aa48944ea
20160820_181305 50 1 2 2 100000 117661523 724 10000 293 9483 0 724 39 2500 1 30812 30812 0 702 0 100 0 0 1 0 193.534 101.0 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed117661523.log 19031418 hl-extractinstructions.txt 20160820_181817 0.5 57b8d0d27768390aa48944eb
20160820_181321 50 1 2 2 100000 105731136 694 10000 338 9445 0 694 39 2500 1 30557 30557 0 681 0 100 0 0 1 0 212.085 105.14 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed105731136.log 18851585 hl-extractinstructions.txt 20160820_181849 0.5 57b8d0d27768390aa48944ec
20160820_181337 50 1 2 2 100000 967561224 698 10000 317 9509 0 698 39 2500 1 30649 30649 0 683 0 100 0 0 1 0 219.586 106.219 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed967561224.log 18901053 hl-extractinstructions.txt 20160820_181909 0.5 57b8d0d27768390aa48944ed
20160820_181403 50 1 2 2 100000 420477893 711 10000 283 9489 0 711 39 2500 1 30752 30752 0 693 0 100 0 0 1 0 223.044 106.312 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed420477893.log 18992321 hl-extractinstructions.txt 20160820_181937 0.5 57b8d0d27768390aa48944ee
20160820_181539 50 1 2 2 100000 263688301 662 10000 330 9486 0 662 39 2500 1 30618 30618 0 639 0 100 0 0 1 0 239.839 110.0 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed263688301.log 18854191 hl-extractinstructions.txt 20160820_182119 0.5 57b8d0d27768390aa48944ef
20160820_181754 50 1 2 2 100000 533657980 689 10000 297 9494 0 689 39 2500 1 30643 30643 0 677 0 100 0 0 1 0 205.182 106.703 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed533657980.log 18912072 hl-extractinstructions.txt 20160820_182310 0.5 57b8d0d27768390aa48944f1
20160820_181800 50 1 2 2 100000 711283608 694 10000 310 9490 0 694 39 2500 1 30502 30502 0 680 0 100 0 0 1 0 200.412 104.812 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed711283608.log 18847904 hl-extractinstructions.txt 20160820_182311 0.5 57b8d0d27768390aa48944f2
