timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150624_195925 50 1 1 3 100000 919028296 9957 10000 43 0 0 9957 9 10000 1 0 0 0 9957 10000 99 0 1000 3 68.815 23.322 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed919028296.log 6716423 q3-extractinstructions.txt 20150624_200114 0.5 558b324077683911c4092122
20150624_195934 50 1 1 3 100000 141246882 9625 10000 375 0 0 9625 9 10000 1 0 0 0 9625 10000 99 0 1000 1 66.375 19.111 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed141246882.log 6484737 q3-extractinstructions.txt 20150624_200119 0.5 558b324077683911c4092124
20150624_195929 50 1 1 3 100000 103765041 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 10000 99 0 1000 7 81.330 37.566 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed103765041.log 6743400 q3-extractinstructions.txt 20150624_200128 0.5 558b324077683911c4092123
20150624_195945 50 1 1 3 100000 117661523 9997 10000 3 0 0 9997 9 10000 1 0 0 0 9997 10000 99 0 1000 4 98.039 29.375 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed117661523.log 6748379 q3-extractinstructions.txt 20150624_200204 0.5 558b324077683911c4092126
20150624_195940 50 1 1 3 100000 681028781 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 10000 99 0 1000 9 103.165 40.155 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed681028781.log 6741999 q3-extractinstructions.txt 20150624_200204 0.5 558b324077683911c4092125
20150624_195950 50 1 1 3 100000 105731136 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 10000 99 0 1000 6 97.972 33.868 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed105731136.log 6748931 q3-extractinstructions.txt 20150624_200210 0.5 558b324077683911c4092127
20150624_200001 50 1 1 3 100000 420477893 9937 10000 63 0 0 9937 9 10000 1 0 0 0 9937 10000 99 0 1000 2 91.333 21.278 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed420477893.log 6703682 q3-extractinstructions.txt 20150624_200214 0.5 558b324077683911c4092129
20150624_195955 50 1 1 3 100000 967561224 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 10000 99 0 1000 7 98.232 35.319 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed967561224.log 6750956 q3-extractinstructions.txt 20150624_200215 0.5 558b324077683911c4092128
20150624_200036 50 1 1 3 100000 263688301 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 10000 99 0 1000 6 111.772 34.695 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed263688301.log 6738975 q3-extractinstructions.txt 20150624_200306 0.5 558b324077683911c409212a
20150624_200138 50 1 1 3 100000 533657980 9614 10000 386 0 0 9614 9 10000 1 0 0 0 9614 10000 99 0 1000 1 88.466 17.238 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i99d0m1000_seed533657980.log 6468391 q3-extractinstructions.txt 20150624_200341 0.5 558b324077683911c409212c
