timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20161005_185940 50 1 1 2000 100000 967561224 16 10000 9984 0 0 16 0 0 0 0 0 0 0 0 100 0 0 1 0 1.737 0.016 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed967561224.log 17496 hl-extractinstructions.txt 20161005_185949 0.5 57f4466f7768391e5c34bd51
20161005_185945 50 1 1 2000 100000 420477893 17 10000 9983 0 0 17 0 0 0 0 0 0 0 0 100 0 0 1 0 1.703 0.0 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed420477893.log 17973 hl-extractinstructions.txt 20161005_185955 0.5 57f4466f7768391e5c34bd52
20161005_185950 50 1 1 2000 100000 263688301 24 10000 9976 0 0 24 0 0 0 0 0 0 0 0 100 0 0 1 0 1.690 0.032 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed263688301.log 21316 hl-extractinstructions.txt 20161005_190000 0.5 57f4466f7768391e5c34bd53
20161005_185956 50 1 1 2000 100000 50746969 17 10000 9983 0 0 17 0 0 0 0 0 0 0 0 100 0 0 1 0 1.729 0.032 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed50746969.log 17983 hl-extractinstructions.txt 20161005_190005 0.5 57f4466f7768391e5c34bd54
20161005_190001 50 1 1 2000 100000 533657980 18 10000 9982 0 0 18 0 0 0 0 0 0 0 0 100 0 0 1 0 1.734 0.015 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed533657980.log 18659 hl-extractinstructions.txt 20161005_190010 0.5 57f4466f7768391e5c34bd55
20161005_190006 50 1 1 2000 100000 711283608 20 10000 9980 0 0 20 0 0 0 0 0 0 0 0 100 0 0 1 0 1.728 0.0 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed711283608.log 18966 hl-extractinstructions.txt 20161005_190016 0.5 57f4466f7768391e5c34bd56
20161005_190011 50 1 1 2000 100000 597296547 24 10000 9976 0 0 24 0 0 0 0 0 0 0 0 100 0 0 1 0 1.712 0.0 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed597296547.log 20146 hl-extractinstructions.txt 20161005_190021 0.5 57f4466f7768391e5c34bd57
20161005_190016 50 1 1 2000 100000 664375964 19 10000 9981 0 0 19 0 0 0 0 0 0 0 0 100 0 0 1 0 1.679 0.031 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed664375964.log 18867 hl-extractinstructions.txt 20161005_190026 0.5 57f4466f7768391e5c34bd58
20161005_190021 50 1 1 2000 100000 258760793 16 10000 9984 0 0 16 0 0 0 0 0 0 0 0 100 0 0 1 0 1.637 0.016 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed258760793.log 18063 hl-extractinstructions.txt 20161005_190031 0.5 57f4466f7768391e5c34bd59
20161005_190027 50 1 1 2000 100000 666549275 19 10000 9981 0 0 19 0 0 0 0 0 0 0 0 100 0 0 1 0 1.675 0.031 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed666549275.log 18863 hl-extractinstructions.txt 20161005_190036 0.5 57f4466f7768391e5c34bd5a
20161005_190032 50 1 1 2000 100000 376517787 20 10000 9980 0 0 20 0 0 0 0 0 0 0 0 100 0 0 1 0 1.676 0.016 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed376517787.log 18387 hl-extractinstructions.txt 20161005_190041 0.5 57f4466f7768391e5c34bd5b
20161005_190037 50 1 1 2000 100000 817713633 20 10000 9980 0 0 20 0 0 0 0 0 0 0 0 100 0 0 1 0 1.615 0.016 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed817713633.log 19456 hl-extractinstructions.txt 20161005_190047 0.5 57f4466f7768391e5c34bd5c
