timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150701_103046 50 1 1 3 100000 919028296 8326 10000 1674 0 0 8326 9 10000 1 0 0 0 8326 10000 80 0 1000 2 41.829 13.899 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed919028296.log 5553324 q3-extractinstructions.txt 20150701_103200 0.5 558dc6d77768392ca8d70422
20150701_103057 50 1 1 3 100000 141246882 8191 10000 1809 0 0 8191 9 10000 1 0 0 0 8191 10000 80 0 1000 1 47.512 15.553 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed141246882.log 5463073 q3-extractinstructions.txt 20150701_103216 0.5 558dc6d77768392ca8d70424
20150701_103051 50 1 1 3 100000 103765041 9128 10000 872 0 0 9128 9 10000 1 0 0 0 9128 10000 80 0 1000 13 52.123 17.285 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed103765041.log 6119408 q3-extractinstructions.txt 20150701_103219 0.5 558dc6d77768392ca8d70423
20150701_103102 50 1 1 3 100000 681028781 9079 10000 921 0 0 9079 9 10000 1 0 0 0 9079 10000 80 0 1000 13 62.009 18.22 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed681028781.log 6096895 q3-extractinstructions.txt 20150701_103241 0.5 558dc6d77768392ca8d70425
20150701_103107 50 1 1 3 100000 117661523 8734 10000 1266 0 0 8734 9 10000 1 0 0 0 8734 10000 80 0 1000 7 62.267 17.269 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed117661523.log 5843169 q3-extractinstructions.txt 20150701_103246 0.5 558dc6d77768392ca8d70426
20150701_103112 50 1 1 3 100000 105731136 8759 10000 1241 0 0 8759 9 10000 1 0 0 0 8759 10000 80 0 1000 6 66.356 16.676 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed105731136.log 5861571 q3-extractinstructions.txt 20150701_103255 0.5 558dc6d77768392ca8d70427
20150701_103117 50 1 1 3 100000 967561224 8297 10000 1703 0 0 8297 9 10000 1 0 0 0 8297 10000 80 0 1000 2 64.228 17.129 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed967561224.log 5543785 q3-extractinstructions.txt 20150701_103257 0.5 558dc6d77768392ca8d70428
20150701_103122 50 1 1 3 100000 420477893 8763 10000 1237 0 0 8763 9 10000 1 0 0 0 8763 10000 80 0 1000 7 67.773 16.38 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed420477893.log 5864451 q3-extractinstructions.txt 20150701_103306 0.5 558dc6d77768392ca8d70429
20150701_103148 50 1 1 3 100000 263688301 8885 10000 1115 0 0 8885 9 10000 1 0 0 0 8885 10000 80 0 1000 9 75.614 17.69 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed263688301.log 5958865 q3-extractinstructions.txt 20150701_103338 0.5 558dc6d77768392ca8d7042a
20150701_103214 50 1 1 3 100000 50746969 8919 10000 1081 0 0 8919 9 10000 1 0 0 0 8919 10000 80 0 1000 8 63.739 18.376 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed50746969.log 5963166 q3-extractinstructions.txt 20150701_103353 0.5 558dc6d77768392ca8d7042b
20150701_103229 50 1 1 3 100000 533657980 8253 10000 1747 0 0 8253 9 10000 1 0 0 0 8253 10000 80 0 1000 1 56.568 16.1 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed533657980.log 5500014 q3-extractinstructions.txt 20150701_103358 0.5 558dc6d77768392ca8d7042c
20150701_103234 50 1 2 3 100000 919028296 2716 10000 185 8931 0 2716 9 10000 1 23572 23572 0 2427 10000 80 0 1000 13 156.277 57.735 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed919028296.log 17995211 q3-extractinstructions.txt 20150701_103650 0.5 558dc6d77768392ca8d7042d
20150701_103304 50 1 2 3 100000 141246882 2754 10000 183 8907 0 2754 9 10000 1 23568 23568 0 2467 10000 80 0 1000 13 154.826 59.249 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed141246882.log 18036029 q3-extractinstructions.txt 20150701_103721 0.5 558dc6d77768392ca8d7042f
20150701_103309 50 1 2 3 100000 681028781 2991 10000 152 8791 0 2991 9 10000 1 23514 23514 0 2710 10000 80 0 1000 18 157.163 58.813 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed681028781.log 18236393 q3-extractinstructions.txt 20150701_103729 0.5 558dc6d77768392ca8d70430
20150701_103259 50 1 2 3 100000 103765041 3362 10000 115 8786 0 3362 9 10000 1 25069 25069 0 3137 10000 80 0 1000 23 170.556 63.196 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed103765041.log 19523809 q3-extractinstructions.txt 20150701_103740 0.5 558dc6d77768392ca8d7042e
20150701_103324 50 1 2 3 100000 117661523 3059 10000 125 8906 0 3059 9 10000 1 24684 24684 0 2809 10000 80 0 1000 18 183.145 60.762 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed117661523.log 18955966 q3-extractinstructions.txt 20150701_103814 0.5 558dc6d77768392ca8d70431
20150701_103330 50 1 2 3 100000 105731136 3085 10000 137 8845 0 3085 9 10000 1 24743 24743 0 2821 10000 80 0 1000 18 191.819 61.558 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed105731136.log 19049962 q3-extractinstructions.txt 20150701_103828 0.5 558dc6d77768392ca8d70432
20150701_103410 50 1 2 3 100000 420477893 2886 10000 178 8865 0 2886 9 10000 1 23740 23740 0 2530 10000 80 0 1000 15 205.769 55.349 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed420477893.log 18222276 q3-extractinstructions.txt 20150701_103913 0.5 558dc6d77768392ca8d70434
20150701_103405 50 1 2 3 100000 967561224 3136 10000 141 8881 0 3136 9 10000 1 24429 24429 0 2933 10000 80 0 1000 16 210.405 56.519 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i80d0m1000_seed967561224.log 18805097 q3-extractinstructions.txt 20150701_103915 0.5 558dc6d77768392ca8d70433
