timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150627_113759 50 1 1 3 100000 919028296 9224 10000 776 0 0 9224 9 10000 1 0 0 0 9224 10000 90 0 1000 6 49.749 17.3 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed919028296.log 6190777 q3-extractinstructions.txt 20150627_113926 0.5 558dc6f57768392ca8d7daa2
20150627_113809 50 1 1 3 100000 141246882 8321 10000 1679 0 0 8321 9 10000 1 0 0 0 8321 10000 90 0 1000 1 47.095 16.083 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed141246882.log 5554860 q3-extractinstructions.txt 20150627_113929 0.5 558dc6f57768392ca8d7daa4
20150627_113804 50 1 1 3 100000 103765041 9308 10000 692 0 0 9308 9 10000 1 0 0 0 9308 10000 90 0 1000 7 53.058 18.814 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed103765041.log 6252026 q3-extractinstructions.txt 20150627_113934 0.5 558dc6f57768392ca8d7daa3
20150627_113814 50 1 1 3 100000 681028781 9322 10000 678 0 0 9322 9 10000 1 0 0 0 9322 10000 90 0 1000 7 59.836 19.063 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed681028781.log 6262714 q3-extractinstructions.txt 20150627_113951 0.5 558dc6f57768392ca8d7daa5
20150627_113819 50 1 1 3 100000 117661523 8967 10000 1033 0 0 8967 9 10000 1 0 0 0 8967 10000 90 0 1000 5 60.603 17.409 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed117661523.log 6010105 q3-extractinstructions.txt 20150627_113955 0.5 558dc6f57768392ca8d7daa6
20150627_113824 50 1 1 3 100000 105731136 9306 10000 694 0 0 9306 9 10000 1 0 0 0 9306 10000 90 0 1000 7 66.131 20.296 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed105731136.log 6254929 q3-extractinstructions.txt 20150627_114007 0.5 558dc6f57768392ca8d7daa7
20150627_113829 50 1 1 3 100000 967561224 9182 10000 818 0 0 9182 9 10000 1 0 0 0 9182 10000 90 0 1000 6 66.557 20.156 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed967561224.log 6170633 q3-extractinstructions.txt 20150627_114012 0.5 558dc6f57768392ca8d7daa8
20150627_113835 50 1 1 3 100000 420477893 9357 10000 643 0 0 9357 9 10000 1 0 0 0 9357 10000 90 0 1000 7 75.782 19.547 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed420477893.log 6284943 q3-extractinstructions.txt 20150627_114026 0.5 558dc6f57768392ca8d7daa9
20150627_113900 50 1 1 3 100000 263688301 9326 10000 674 0 0 9326 9 10000 1 0 0 0 9326 10000 90 0 1000 7 86.475 17.831 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed263688301.log 6276218 q3-extractinstructions.txt 20150627_114102 0.5 558dc6f57768392ca8d7daaa
20150627_113943 50 1 1 3 100000 533657980 8389 10000 1611 0 0 8389 9 10000 1 0 0 0 8389 10000 90 0 1000 1 65.950 14.196 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed533657980.log 5596800 q3-extractinstructions.txt 20150627_114122 0.5 558dc6f57768392ca8d7daac
20150627_113936 50 1 1 3 100000 50746969 9509 10000 491 0 0 9509 9 10000 1 0 0 0 9509 10000 90 0 1000 9 77.650 17.847 ../Q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed50746969.log 6381384 q3-extractinstructions.txt 20150627_114131 0.5 558dc6f57768392ca8d7daab
20150627_113957 50 1 2 3 100000 919028296 3162 10000 126 8849 0 3162 9 10000 1 24603 24603 0 2901 10000 90 0 1000 11 170.744 59.686 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed919028296.log 19104786 q3-extractinstructions.txt 20150627_114438 0.5 558dc6f57768392ca8d7daad
20150627_114003 50 1 2 3 100000 103765041 3694 10000 70 8197 0 3694 9 10000 1 23597 23597 0 3450 10000 90 0 1000 12 168.619 60.887 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed103765041.log 19116370 q3-extractinstructions.txt 20150627_114443 0.5 558dc6f57768392ca8d7daae
20150627_114016 50 1 2 3 100000 141246882 3162 10000 96 8919 0 3162 9 10000 1 24776 24776 0 2859 10000 90 0 1000 9 163.819 61.183 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed141246882.log 19231999 q3-extractinstructions.txt 20150627_114453 0.5 558dc6f57768392ca8d7daaf
20150627_114037 50 1 2 3 100000 117661523 3298 10000 99 8805 0 3298 9 10000 1 25647 25647 0 3021 10000 90 0 1000 13 172.132 66.581 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed117661523.log 19902087 q3-extractinstructions.txt 20150627_114524 0.5 558dc6f57768392ca8d7dab1
20150627_114021 50 1 2 3 100000 681028781 4141 10000 53 8664 0 4141 9 10000 1 26115 26115 0 3877 10000 90 0 1000 17 180.840 68.828 ../Q3/./log/doc50cop2shlf1lif3_af10000s1tTOTAL_gf10000i90d0m1000_seed681028781.log 20977222 q3-extractinstructions.txt 20150627_114525 0.5 558dc6f57768392ca8d7dab0
