timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150711_183715 50 1 1 3 100000 919028296 8479 10000 1521 0 0 8479 0 0 0 0 0 0 0 10000 67 0 1000 6 31.700 8.018 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed919028296.log 3685233 q3-extractinstructions.txt 20150711_183812 0.5 559f0b6f7768393544b7c9ec
20150711_183717 50 1 1 3 100000 103765041 8438 10000 1562 0 0 8438 0 0 0 0 0 0 0 10000 67 0 1000 7 31.359 7.893 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed103765041.log 3673609 q3-extractinstructions.txt 20150711_183814 0.5 559f0b6f7768393544b7c9ed
20150711_183720 50 1 1 3 100000 141246882 8292 10000 1708 0 0 8292 0 0 0 0 0 0 0 10000 67 0 1000 3 31.113 8.159 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed141246882.log 3599711 q3-extractinstructions.txt 20150711_183816 0.5 559f0b6f7768393544b7c9ee
20150711_183722 50 1 1 3 100000 681028781 8653 10000 1347 0 0 8653 0 0 0 0 0 0 0 10000 67 0 1000 9 33.459 9.844 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed681028781.log 3773554 q3-extractinstructions.txt 20150711_183822 0.5 559f0b6f7768393544b7c9ef
20150711_183724 50 1 1 3 100000 117661523 8546 10000 1454 0 0 8546 0 0 0 0 0 0 0 10000 67 0 1000 8 34.617 8.534 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed117661523.log 3708755 q3-extractinstructions.txt 20150711_183825 0.5 559f0b6f7768393544b7c9f0
20150711_183726 50 1 1 3 100000 105731136 8290 10000 1710 0 0 8290 0 0 0 0 0 0 0 10000 67 0 1000 4 36.354 8.392 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed105731136.log 3598531 q3-extractinstructions.txt 20150711_183828 0.5 559f0b6f7768393544b7c9f1
20150711_183728 50 1 1 3 100000 967561224 8288 10000 1712 0 0 8288 0 0 0 0 0 0 0 10000 67 0 1000 3 42.022 8.548 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed967561224.log 3596338 q3-extractinstructions.txt 20150711_183835 0.5 559f0b6f7768393544b7c9f2
20150711_183731 50 1 1 3 100000 420477893 8426 10000 1574 0 0 8426 0 0 0 0 0 0 0 10000 67 0 1000 5 45.182 8.315 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed420477893.log 3651051 q3-extractinstructions.txt 20150711_183841 0.5 559f0b6f7768393544b7c9f3
20150711_183753 50 1 1 3 100000 263688301 8595 10000 1405 0 0 8595 0 0 0 0 0 0 0 10000 67 0 1000 10 52.684 6.739 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed263688301.log 3730218 q3-extractinstructions.txt 20150711_183911 0.5 559f0b6f7768393544b7c9f4
20150711_183826 50 1 1 3 100000 50746969 8361 10000 1639 0 0 8361 0 0 0 0 0 0 0 10000 67 0 1000 4 36.772 8.268 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed50746969.log 3627155 q3-extractinstructions.txt 20150711_183929 0.5 559f0b6f7768393544b7c9f5
20150711_183829 50 1 1 3 100000 533657980 8455 10000 1545 0 0 8455 0 0 0 0 0 0 0 10000 67 0 1000 6 37.226 8.19 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed533657980.log 3674471 q3-extractinstructions.txt 20150711_183933 0.5 559f0b6f7768393544b7c9f6
20150711_183831 50 1 1 3 100000 711283608 8391 10000 1609 0 0 8391 0 0 0 0 0 0 0 10000 67 0 1000 7 36.113 8.534 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed711283608.log 3653322 q3-extractinstructions.txt 20150711_183934 0.5 559f0b6f7768393544b7c9f7
20150711_183833 50 1 1 3 100000 597296547 8305 10000 1695 0 0 8305 0 0 0 0 0 0 0 10000 67 0 1000 4 34.971 8.346 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed597296547.log 3599610 q3-extractinstructions.txt 20150711_183934 0.5 559f0b6f7768393544b7c9f8
20150711_183844 50 1 1 3 100000 664375964 8390 10000 1610 0 0 8390 0 0 0 0 0 0 0 10000 67 0 1000 4 49.838 7.862 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed664375964.log 3633321 q3-extractinstructions.txt 20150711_183958 0.5 559f0b6f7768393544b7c9f9
20150711_183846 50 1 1 3 100000 258760793 8320 10000 1680 0 0 8320 0 0 0 0 0 0 0 10000 67 0 1000 2 49.488 8.098 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed258760793.log 3604219 q3-extractinstructions.txt 20150711_184000 0.5 559f0b6f7768393544b7c9fa
20150711_183850 50 1 1 3 100000 376517787 8393 10000 1607 0 0 8393 0 0 0 0 0 0 0 10000 67 0 1000 5 47.953 7.144 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed376517787.log 3625800 q3-extractinstructions.txt 20150711_184004 0.5 559f0b6f7768393544b7c9fc
20150711_183848 50 1 1 3 100000 666549275 8573 10000 1427 0 0 8573 0 0 0 0 0 0 0 10000 67 0 1000 9 49.909 8.534 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed666549275.log 3716850 q3-extractinstructions.txt 20150711_184004 0.5 559f0b6f7768393544b7c9fb
20150711_183914 50 1 1 3 100000 817713633 8357 10000 1643 0 0 8357 0 0 0 0 0 0 0 10000 67 0 1000 5 53.703 5.085 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed817713633.log 3635219 q3-extractinstructions.txt 20150711_184032 0.5 559f0b6f7768393544b7c9fd
20150711_184003 50 1 1 5 100000 919028296 6756 10000 3244 0 0 6756 0 0 0 0 0 0 0 10000 67 0 1000 7 25.581 5.444 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed919028296.log 2886018 q3-extractinstructions.txt 20150711_184051 0.5 559f0b6f7768393544b7ca6a
20150711_183947 50 1 1 3 100000 519606501 8545 10000 1455 0 0 8545 0 0 0 0 0 0 0 10000 67 0 1000 8 40.911 6.599 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed519606501.log 3719665 q3-extractinstructions.txt 20150711_184055 0.5 559f0b6f7768393544b7c9fe
20150711_183952 50 1 1 3 100000 792850679 8435 10000 1565 0 0 8435 0 0 0 0 0 0 0 10000 67 0 1000 6 37.425 7.472 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed792850679.log 3659924 q3-extractinstructions.txt 20150711_184056 0.5 559f0b6f7768393544b7ca00
20150711_183949 50 1 1 3 100000 715258232 8685 10000 1315 0 0 8685 0 0 0 0 0 0 0 10000 67 0 1000 10 39.440 7.02 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i67d0m1000_seed715258232.log 3773643 q3-extractinstructions.txt 20150711_184057 0.5 559f0b6f7768393544b7c9ff
20150711_184016 50 1 1 5 100000 141246882 6419 10000 3581 0 0 6419 0 0 0 0 0 0 0 10000 67 0 1000 2 28.257 5.741 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed141246882.log 2733791 q3-extractinstructions.txt 20150711_184105 0.5 559f0b6f7768393544b7ca6c
20150711_184014 50 1 1 5 100000 103765041 6842 10000 3158 0 0 6842 0 0 0 0 0 0 0 10000 67 0 1000 9 31.345 6.645 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed103765041.log 2935321 q3-extractinstructions.txt 20150711_184107 0.5 559f0b6f7768393544b7ca6b
20150711_184018 50 1 1 5 100000 681028781 6896 10000 3104 0 0 6896 0 0 0 0 0 0 0 10000 67 0 1000 11 32.100 5.85 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed681028781.log 2944131 q3-extractinstructions.txt 20150711_184111 0.5 559f0b6f7768393544b7ca6d
20150711_184030 50 1 1 5 100000 117661523 6656 10000 3344 0 0 6656 0 0 0 0 0 0 0 10000 67 0 1000 5 35.150 6.303 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed117661523.log 2832766 q3-extractinstructions.txt 20150711_184126 0.5 559f0b6f7768393544b7ca6e
20150711_184036 50 1 1 5 100000 967561224 6422 10000 3578 0 0 6422 0 0 0 0 0 0 0 10000 67 0 1000 3 33.144 5.881 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed967561224.log 2726749 q3-extractinstructions.txt 20150711_184129 0.5 559f0b6f7768393544b7ca70
20150711_184032 50 1 1 5 100000 105731136 6757 10000 3243 0 0 6757 0 0 0 0 0 0 0 10000 67 0 1000 6 35.427 6.63 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed105731136.log 2894055 q3-extractinstructions.txt 20150711_184129 0.5 559f0b6f7768393544b7ca6f
20150711_184107 50 1 1 5 100000 420477893 6603 10000 3397 0 0 6603 0 0 0 0 0 0 0 10000 67 0 1000 5 30.055 5.194 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed420477893.log 2801008 q3-extractinstructions.txt 20150711_184158 0.5 559f0b6f7768393544b7ca71
20150711_184109 50 1 1 5 100000 263688301 6618 10000 3382 0 0 6618 0 0 0 0 0 0 0 10000 67 0 1000 4 29.512 5.554 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i67d0m1000_seed263688301.log 2806544 q3-extractinstructions.txt 20150711_184200 0.5 559f0b6f7768393544b7ca72
