timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150711_200740 50 1 1 3 100000 919028296 8174 10000 1826 0 0 8174 9 10000 1 0 0 0 8174 10000 50 0 1000 2 46.723 16.022 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed919028296.log 5447230 q3-extractinstructions.txt 20150711_200900 0.5 559f0b487768393544b6439e
20150711_200742 50 1 1 3 100000 103765041 8252 10000 1748 0 0 8252 9 10000 1 0 0 0 8252 10000 50 0 1000 8 47.715 17.347 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed103765041.log 5495036 q3-extractinstructions.txt 20150711_200905 0.5 559f0b487768393544b6439f
20150711_200744 50 1 1 3 100000 141246882 8094 10000 1906 0 0 8094 9 10000 1 0 0 0 8094 10000 50 0 1000 1 47.181 15.974 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed141246882.log 5395084 q3-extractinstructions.txt 20150711_200907 0.5 559f0b487768393544b643a0
20150711_200747 50 1 1 3 100000 681028781 8467 10000 1533 0 0 8467 9 10000 1 0 0 0 8467 10000 50 0 1000 14 52.857 18.002 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed681028781.log 5645655 q3-extractinstructions.txt 20150711_200919 0.5 559f0b487768393544b643a1
20150711_200749 50 1 1 3 100000 117661523 8326 10000 1674 0 0 8326 9 10000 1 0 0 0 8326 10000 50 0 1000 7 54.339 17.27 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed117661523.log 5550483 q3-extractinstructions.txt 20150711_200922 0.5 559f0b487768393544b643a2
20150711_200751 50 1 1 3 100000 105731136 8306 10000 1694 0 0 8306 9 10000 1 0 0 0 8306 10000 50 0 1000 7 54.921 17.519 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed105731136.log 5541706 q3-extractinstructions.txt 20150711_200924 0.5 559f0b487768393544b643a3
20150711_200753 50 1 1 3 100000 967561224 8260 10000 1740 0 0 8260 9 10000 1 0 0 0 8260 10000 50 0 1000 7 55.800 16.864 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed967561224.log 5515656 q3-extractinstructions.txt 20150711_200926 0.5 559f0b487768393544b643a4
20150711_200755 50 1 1 3 100000 420477893 8263 10000 1737 0 0 8263 9 10000 1 0 0 0 8262 10000 50 0 1000 3 59.348 16.66 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed420477893.log 5506030 q3-extractinstructions.txt 20150711_200931 0.5 559f0b487768393544b643a5
20150711_200839 50 1 1 3 100000 263688301 8363 10000 1637 0 0 8363 9 10000 1 0 0 0 8363 10000 50 0 1000 10 79.187 14.009 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed263688301.log 5585109 q3-extractinstructions.txt 20150711_201031 0.5 559f0b487768393544b643a6
20150711_200912 50 1 1 3 100000 50746969 8319 10000 1681 0 0 8319 9 10000 1 0 0 0 8319 10000 50 0 1000 7 61.019 15.335 ../q3/./log/doc50cop1shlf1lif3_af10000s1tTOTAL_gf10000i50d0m1000_seed50746969.log 5544353 q3-extractinstructions.txt 20150711_201047 0.5 559f0b487768393544b643a7
