timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150711_181051 50 1 1 3 100000 919028296 8341 10000 1659 0 0 8341 0 0 0 0 0 0 0 10000 50 0 1000 10 31.526 7.878 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed919028296.log 3620250 q3-extractinstructions.txt 20150711_181148 0.5 559f0b477768393544b6306c
20150711_181053 50 1 1 3 100000 103765041 8421 10000 1579 0 0 8421 0 0 0 0 0 0 0 10000 50 0 1000 13 32.392 8.221 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed103765041.log 3674997 q3-extractinstructions.txt 20150711_181153 0.5 559f0b477768393544b6306d
20150711_181055 50 1 1 3 100000 141246882 8194 10000 1806 0 0 8194 0 0 0 0 0 0 0 10000 50 0 1000 3 31.588 8.408 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed141246882.log 3554310 q3-extractinstructions.txt 20150711_181154 0.5 559f0b477768393544b6306e
20150711_181057 50 1 1 3 100000 681028781 8552 10000 1448 0 0 8552 0 0 0 0 0 0 0 10000 50 0 1000 17 33.192 8.346 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed681028781.log 3719528 q3-extractinstructions.txt 20150711_181159 0.5 559f0b477768393544b6306f
20150711_181059 50 1 1 3 100000 117661523 8480 10000 1520 0 0 8480 0 0 0 0 0 0 0 10000 50 0 1000 12 32.220 8.049 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed117661523.log 3677792 q3-extractinstructions.txt 20150711_181200 0.5 559f0b477768393544b63070
20150711_181101 50 1 1 3 100000 105731136 8254 10000 1746 0 0 8254 0 0 0 0 0 0 0 10000 50 0 1000 6 31.746 7.691 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed105731136.log 3592013 q3-extractinstructions.txt 20150711_181202 0.5 559f0b477768393544b63071
20150711_181104 50 1 1 3 100000 967561224 8236 10000 1764 0 0 8236 0 0 0 0 0 0 0 10000 50 0 1000 4 32.023 7.956 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed967561224.log 3570505 q3-extractinstructions.txt 20150711_181203 0.5 559f0b477768393544b63072
20150711_181106 50 1 1 3 100000 420477893 8210 10000 1790 0 0 8210 0 0 0 0 0 0 0 10000 50 0 1000 2 31.986 6.677 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed420477893.log 3548324 q3-extractinstructions.txt 20150711_181204 0.5 559f0b477768393544b63073
20150711_181128 50 1 1 3 100000 263688301 8427 10000 1573 0 0 8427 0 0 0 0 0 0 0 10000 50 0 1000 11 45.911 7.02 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed263688301.log 3660348 q3-extractinstructions.txt 20150711_181238 0.5 559f0b477768393544b63074
20150711_181210 50 1 1 3 100000 50746969 8219 10000 1781 0 0 8219 0 0 0 0 0 0 0 10000 50 0 1000 4 33.218 7.363 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed50746969.log 3562004 q3-extractinstructions.txt 20150711_181308 0.5 559f0b477768393544b63075
20150711_181212 50 1 1 3 100000 533657980 8450 10000 1550 0 0 8450 0 0 0 0 0 0 0 10000 50 0 1000 8 34.241 8.05 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed533657980.log 3669205 q3-extractinstructions.txt 20150711_181314 0.5 559f0b477768393544b63076
20150711_181214 50 1 1 3 100000 711283608 8248 10000 1752 0 0 8248 0 0 0 0 0 0 0 10000 50 0 1000 4 34.091 8.019 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed711283608.log 3581092 q3-extractinstructions.txt 20150711_181316 0.5 559f0b477768393544b63077
20150711_181217 50 1 1 3 100000 597296547 8267 10000 1733 0 0 8267 0 0 0 0 0 0 0 10000 50 0 1000 6 35.350 7.815 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed597296547.log 3580936 q3-extractinstructions.txt 20150711_181320 0.5 559f0b477768393544b63078
20150711_181219 50 1 1 3 100000 664375964 8239 10000 1761 0 0 8239 0 0 0 0 0 0 0 10000 50 0 1000 5 35.625 7.489 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed664375964.log 3567507 q3-extractinstructions.txt 20150711_181322 0.5 559f0b477768393544b63079
20150711_181221 50 1 1 3 100000 258760793 8347 10000 1653 0 0 8347 0 0 0 0 0 0 0 10000 50 0 1000 5 36.838 7.379 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed258760793.log 3619461 q3-extractinstructions.txt 20150711_181325 0.5 559f0b477768393544b6307a
20150711_181224 50 1 1 3 100000 666549275 8182 10000 1818 0 0 8182 0 0 0 0 0 0 0 10000 50 0 1000 3 37.303 7.16 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed666549275.log 3538904 q3-extractinstructions.txt 20150711_181327 0.5 559f0b477768393544b6307b
20150711_181245 50 1 1 3 100000 376517787 8369 10000 1631 0 0 8369 0 0 0 0 0 0 0 10000 50 0 1000 9 46.035 8.096 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed376517787.log 3637551 q3-extractinstructions.txt 20150711_181356 0.5 559f0b477768393544b6307c
20150711_181248 50 1 1 3 100000 817713633 8346 10000 1654 0 0 8346 0 0 0 0 0 0 0 10000 50 0 1000 9 46.075 7.8 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed817713633.log 3624804 q3-extractinstructions.txt 20150711_181358 0.5 559f0b477768393544b6307d
20150711_181321 50 1 1 3 100000 519606501 8383 10000 1617 0 0 8383 0 0 0 0 0 0 0 10000 50 0 1000 9 35.108 7.348 ../q3/./log/doc50cop1shlf1lif3_af0s1tTOTAL_gf10000i50d0m1000_seed519606501.log 3646263 q3-extractinstructions.txt 20150711_181422 0.5 559f0b477768393544b6307e
20150711_181336 50 1 1 5 100000 919028296 6547 10000 3453 0 0 6547 0 0 0 0 0 0 0 10000 50 0 1000 7 26.690 6.24 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i50d0m1000_seed919028296.log 2786917 q3-extractinstructions.txt 20150711_181426 0.5 559f0b477768393544b630ea
20150711_181339 50 1 1 5 100000 103765041 6523 10000 3477 0 0 6523 0 0 0 0 0 0 0 10000 50 0 1000 8 26.625 5.803 ../q3/./log/doc50cop1shlf1lif5_af0s1tTOTAL_gf10000i50d0m1000_seed103765041.log 2782218 q3-extractinstructions.txt 20150711_181428 0.5 559f0b477768393544b630eb
