timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20161009_170359 50 1 1 2 100000 229298583 8209 10000 1791 0 0 8209 0 0 0 0 0 0 0 0 100 0 0 1 0 36.997 8.827 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed229298583.log 3556940 hl-extractinstructions.txt 20161009_170503 0.5 57faaad17768393a5cc15412
20161009_170410 50 1 1 2 100000 49497595 8196 10000 1804 0 0 8196 0 0 0 0 0 0 0 0 100 0 0 1 0 34.652 8.172 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed49497595.log 3557865 hl-extractinstructions.txt 20161009_170512 0.5 57faaad17768393a5cc15413
20161009_170415 50 1 1 2 100000 981995409 8207 10000 1793 0 0 8207 0 0 0 0 0 0 0 0 100 0 0 1 0 33.801 7.844 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed981995409.log 3552904 hl-extractinstructions.txt 20161009_170515 0.5 57faaad17768393a5cc15414
20161009_170426 50 1 1 2 100000 731421358 8267 10000 1733 0 0 8267 0 0 0 0 0 0 0 0 100 0 0 1 0 33.791 7.359 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed731421358.log 3587198 hl-extractinstructions.txt 20161009_170526 0.5 57faaad17768393a5cc15415
20161009_170438 50 1 1 2 100000 487615299 8222 10000 1778 0 0 8222 0 0 0 0 0 0 0 0 100 0 0 1 0 35.377 8.656 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed487615299.log 3571741 hl-extractinstructions.txt 20161009_170539 0.5 57faaad17768393a5cc15416
20161009_170440 50 1 1 2 100000 974358641 8174 10000 1826 0 0 8174 0 0 0 0 0 0 0 0 100 0 0 1 0 35.901 8.046 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed974358641.log 3546109 hl-extractinstructions.txt 20161009_170542 0.5 57faaad17768393a5cc15417
20161009_170453 50 1 1 2 100000 619181484 8218 10000 1782 0 0 8218 0 0 0 0 0 0 0 0 100 0 0 1 0 35.132 8.236 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed619181484.log 3567101 hl-extractinstructions.txt 20161009_170553 0.5 57faaad17768393a5cc15418
20161009_170506 50 1 1 2 100000 869373100 8266 10000 1734 0 0 8266 0 0 0 0 0 0 0 0 100 0 0 1 0 33.876 8.547 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed869373100.log 3575597 hl-extractinstructions.txt 20161009_170604 0.5 57faaad17768393a5cc15419
20161009_170518 50 1 1 2 100000 580369466 8247 10000 1753 0 0 8247 0 0 0 0 0 0 0 0 100 0 0 1 0 33.199 8.984 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed580369466.log 3573080 hl-extractinstructions.txt 20161009_170617 0.5 57faaad17768393a5cc1541a
20161009_170519 50 1 1 2 100000 981597449 8227 10000 1773 0 0 8227 0 0 0 0 0 0 0 0 100 0 0 1 0 34.058 8.485 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed981597449.log 3570747 hl-extractinstructions.txt 20161009_170620 0.5 57faaad17768393a5cc1541b
